timestamp,user_id,user_segment,product_category,promo_type,channel,price,quantity,conversion,inventory_remaining,fulfillment_status,revenue,date
2024-07-05,2963,Returning,Skincare,25% Off,SMS,58.94,3,1,9,On-time,176.82,2024-07-05
2024-06-28,6153,New,Haircare,BOGO,Social Media,104.76,1,1,8,Out of Stock,104.76,2024-06-28
2024-07-05,1966,New,Haircare,BOGO,Social Media,74.21,1,1,59,On-time,74.21,2024-07-05
2024-07-04,1889,New,Makeup,BOGO,Social Media,89.4,1,1,95,Delayed,89.4,2024-07-04
2024-07-05,4061,Returning,Makeup,25% Off,Email,108.12,2,1,4,On-time,216.24,2024-07-05
2024-07-03,7461,New,Haircare,25% Off,Paid Search,119.68,3,1,34,On-time,359.04,2024-07-03
2024-07-06,7166,New,Skincare,Launch Bundle,SMS,91.77,2,1,10,On-time,183.54,2024-07-06
2024-06-30,7967,New,Skincare,Launch Bundle,SMS,48.02,3,1,41,On-time,144.06,2024-06-30
2024-07-07,9101,New,Haircare,BOGO,Email,46.4,1,0,79,On-time,0.0,2024-07-07
2024-07-01,8379,Returning,Skincare,BOGO,Social Media,47.46,2,1,90,Delayed,94.92,2024-07-01
2024-07-03,8280,Returning,Haircare,Launch Bundle,Email,25.28,3,1,19,On-time,75.84,2024-07-03
2024-07-05,2067,Returning,Makeup,BOGO,Paid Search,20.63,2,1,50,On-time,41.26,2024-07-05
2024-07-02,5223,New,Skincare,Launch Bundle,Social Media,75.99,2,1,0,On-time,151.98,2024-07-02
2024-06-30,5607,New,Makeup,25% Off,Email,100.11,1,1,89,On-time,100.11,2024-06-30
2024-07-03,4985,Returning,Fragrance,BOGO,Paid Search,18.79,1,1,10,On-time,18.79,2024-07-03
2024-07-01,4179,New,Makeup,BOGO,Social Media,74.5,1,0,60,On-time,0.0,2024-07-01
2024-07-06,5538,Returning,Fragrance,Launch Bundle,SMS,54.03,1,1,78,On-time,54.03,2024-07-06
2024-06-30,3362,New,Makeup,25% Off,Paid Search,108.71,1,1,38,On-time,108.71,2024-06-30
2024-07-01,3224,Returning,Makeup,BOGO,SMS,30.27,3,0,47,On-time,0.0,2024-07-01
2024-07-04,7371,New,Skincare,BOGO,Paid Search,74.16,3,1,81,Out of Stock,222.48,2024-07-04
2024-07-04,2726,Returning,Makeup,Launch Bundle,Social Media,116.95,1,0,87,On-time,0.0,2024-07-04
2024-07-01,6791,Returning,Haircare,25% Off,Email,51.23,1,1,27,On-time,51.23,2024-07-01
2024-07-03,9073,Returning,Skincare,Launch Bundle,Email,92.89,1,1,88,On-time,92.89,2024-07-03
2024-06-30,9458,New,Skincare,25% Off,Email,107.66,2,1,86,On-time,215.32,2024-06-30
2024-07-03,8013,Returning,Skincare,25% Off,Email,34.55,1,1,74,Delayed,34.55,2024-07-03
2024-06-29,1837,Returning,Makeup,Launch Bundle,Paid Search,119.22,3,1,96,On-time,357.65999999999997,2024-06-29
2024-07-05,5584,New,Skincare,Launch Bundle,Email,99.99,3,0,79,On-time,0.0,2024-07-05
2024-06-29,1686,New,Fragrance,25% Off,Email,29.44,2,1,35,On-time,58.88,2024-06-29
2024-07-08,1356,Returning,Fragrance,Launch Bundle,Paid Search,47.64,3,1,86,On-time,142.92000000000002,2024-07-08
2024-07-04,5647,New,Makeup,BOGO,Paid Search,80.62,1,0,69,On-time,0.0,2024-07-04
2024-07-06,5418,Returning,Skincare,BOGO,Social Media,107.92,2,1,61,Delayed,215.84,2024-07-06
2024-06-28,7642,New,Haircare,BOGO,Paid Search,35.46,2,1,87,On-time,70.92,2024-06-28
2024-07-05,4391,Returning,Haircare,BOGO,SMS,91.78,3,0,69,On-time,0.0,2024-07-05
2024-07-04,5357,New,Fragrance,BOGO,Social Media,43.42,1,0,9,Delayed,0.0,2024-07-04
2024-07-03,5879,Returning,Makeup,Launch Bundle,Social Media,99.57,1,1,85,On-time,99.57,2024-07-03
2024-07-03,6319,New,Makeup,25% Off,Email,86.76,1,1,86,On-time,86.76,2024-07-03
2024-07-03,3739,New,Makeup,Launch Bundle,Email,69.91,2,0,4,Out of Stock,0.0,2024-07-03
2024-07-06,5784,New,Makeup,BOGO,SMS,83.24,3,1,27,On-time,249.71999999999997,2024-07-06
2024-06-29,1877,Returning,Makeup,BOGO,Email,107.03,3,1,58,Delayed,321.09000000000003,2024-06-29
2024-06-28,3870,New,Skincare,Launch Bundle,Paid Search,55.57,3,1,8,On-time,166.71,2024-06-28
2024-07-03,1292,Returning,Skincare,Launch Bundle,Paid Search,95.77,1,0,38,On-time,0.0,2024-07-03
2024-07-07,9728,New,Skincare,25% Off,Email,31.69,2,1,91,On-time,63.38,2024-07-07
2024-07-08,3686,New,Haircare,BOGO,Email,88.62,2,0,61,On-time,0.0,2024-07-08
2024-07-05,1233,Returning,Skincare,Launch Bundle,Paid Search,93.82,3,1,88,On-time,281.46,2024-07-05
2024-06-30,3374,Returning,Makeup,25% Off,Social Media,61.51,3,1,37,On-time,184.53,2024-06-30
2024-07-07,3272,Returning,Makeup,BOGO,SMS,98.33,2,1,90,Out of Stock,196.66,2024-07-07
2024-06-28,1966,Returning,Haircare,BOGO,SMS,73.5,3,1,23,Delayed,220.5,2024-06-28
2024-07-06,1889,Returning,Haircare,BOGO,Social Media,113.31,2,1,63,On-time,226.62,2024-07-06
2024-06-28,4863,Returning,Fragrance,Launch Bundle,SMS,26.81,2,1,42,On-time,53.62,2024-06-28
2024-06-30,7154,Returning,Haircare,BOGO,Email,28.74,3,1,15,On-time,86.22,2024-06-30
2024-07-05,4400,New,Fragrance,BOGO,Email,103.45,2,1,65,On-time,206.9,2024-07-05
2024-06-30,9226,Returning,Skincare,25% Off,Email,103.45,2,1,65,Delayed,206.9,2024-06-30
2024-07-01,5542,Returning,Makeup,Launch Bundle,SMS,64.48,3,0,68,On-time,0.0,2024-07-01
2024-07-05,4523,Returning,Fragrance,25% Off,Social Media,116.22,3,0,45,On-time,0.0,2024-07-05
2024-06-28,2763,New,Fragrance,Launch Bundle,Email,86.34,3,1,20,On-time,259.02,2024-06-28
2024-07-03,4291,New,Fragrance,BOGO,Social Media,118.2,2,1,59,On-time,236.4,2024-07-03
2024-06-28,3488,Returning,Haircare,25% Off,Paid Search,70.9,3,1,9,On-time,212.70000000000002,2024-06-28
2024-06-28,2558,New,Haircare,Launch Bundle,Paid Search,36.17,3,1,17,On-time,108.51,2024-06-28
2024-07-05,5690,Returning,Haircare,Launch Bundle,Paid Search,61.66,2,1,89,On-time,123.32,2024-07-05
2024-07-08,7121,New,Fragrance,BOGO,SMS,117.95,2,1,83,On-time,235.9,2024-07-08
2024-07-01,3276,Returning,Skincare,BOGO,SMS,53.89,3,1,40,On-time,161.67000000000002,2024-07-01
2024-06-28,5439,New,Makeup,25% Off,Email,115.49,3,0,35,Delayed,0.0,2024-06-28
2024-07-07,2103,Returning,Haircare,25% Off,Paid Search,98.69,2,1,84,On-time,197.38,2024-07-07
2024-07-04,8520,New,Skincare,Launch Bundle,Social Media,61.42,2,1,65,On-time,122.84,2024-07-04
2024-07-02,6409,Returning,Haircare,25% Off,SMS,71.9,1,1,45,On-time,71.9,2024-07-02
2024-07-02,8869,Returning,Haircare,BOGO,Social Media,78.78,2,1,96,On-time,157.56,2024-07-02
2024-06-28,3956,New,Fragrance,25% Off,Social Media,84.91,2,1,22,Delayed,169.82,2024-06-28
2024-07-07,8710,Returning,Fragrance,25% Off,Email,23.05,1,0,38,Delayed,0.0,2024-07-07
2024-07-08,7017,New,Haircare,Launch Bundle,Email,113.03,3,0,94,Delayed,0.0,2024-07-08
2024-07-03,4384,New,Makeup,BOGO,Social Media,77.68,1,1,3,Out of Stock,77.68,2024-07-03
2024-07-06,1028,Returning,Haircare,Launch Bundle,Social Media,112.77,2,1,40,Delayed,225.54,2024-07-06
2024-07-06,9897,Returning,Makeup,BOGO,Social Media,81.35,1,1,2,On-time,81.35,2024-07-06
2024-07-05,8756,New,Skincare,BOGO,Social Media,60.26,1,1,52,On-time,60.26,2024-07-05
2024-07-02,7948,New,Haircare,Launch Bundle,Paid Search,74.53,1,0,73,On-time,0.0,2024-07-02
2024-06-28,6755,New,Makeup,25% Off,Social Media,102.1,1,1,95,Out of Stock,102.1,2024-06-28
2024-07-06,4602,Returning,Skincare,Launch Bundle,SMS,49.24,1,1,35,On-time,49.24,2024-07-06
2024-06-28,6062,New,Skincare,25% Off,Email,115.43,1,1,48,On-time,115.43,2024-06-28
2024-07-05,9071,Returning,Fragrance,Launch Bundle,SMS,63.93,3,1,26,Delayed,191.79,2024-07-05
2024-07-02,8244,Returning,Skincare,Launch Bundle,Email,115.4,1,1,52,On-time,115.4,2024-07-02
2024-06-30,7372,New,Fragrance,25% Off,Email,107.48,1,1,48,On-time,107.48,2024-06-30
2024-07-08,8105,New,Skincare,25% Off,Email,95.6,1,1,82,Delayed,95.6,2024-07-08
2024-07-04,4581,Returning,Skincare,25% Off,SMS,64.08,1,0,0,Delayed,0.0,2024-07-04
2024-07-04,3762,New,Makeup,Launch Bundle,Email,76.63,2,0,89,Delayed,0.0,2024-07-04
2024-07-06,1572,New,Makeup,25% Off,Social Media,102.99,1,0,45,Delayed,0.0,2024-07-06
2024-07-04,8705,New,Fragrance,25% Off,Social Media,72.13,1,0,61,On-time,0.0,2024-07-04
2024-07-08,1614,Returning,Haircare,25% Off,Paid Search,92.51,1,1,76,On-time,92.51,2024-07-08
2024-06-30,5050,Returning,Makeup,BOGO,Paid Search,98.02,3,1,98,On-time,294.06,2024-06-30
2024-07-08,1325,New,Skincare,25% Off,Paid Search,68.88,1,0,65,Delayed,0.0,2024-07-08
2024-06-28,4740,New,Fragrance,25% Off,Social Media,71.31,2,0,21,On-time,0.0,2024-06-28
2024-07-05,1358,Returning,Fragrance,25% Off,SMS,35.77,3,1,38,On-time,107.31,2024-07-05
2024-06-30,4777,Returning,Fragrance,BOGO,Paid Search,40.7,2,0,91,On-time,0.0,2024-06-30
2024-07-05,6906,Returning,Skincare,BOGO,Social Media,110.02,3,0,43,On-time,0.0,2024-07-05
2024-07-05,2721,Returning,Makeup,25% Off,Email,103.23,3,1,1,On-time,309.69,2024-07-05
2024-07-02,2349,Returning,Haircare,25% Off,SMS,16.06,1,0,74,Delayed,0.0,2024-07-02
2024-06-28,4696,Returning,Fragrance,25% Off,SMS,106.29,1,1,58,On-time,106.29,2024-06-28
2024-07-07,4896,New,Skincare,25% Off,Social Media,17.65,3,0,89,On-time,0.0,2024-07-07
2024-07-04,5260,New,Makeup,BOGO,Social Media,63.12,1,1,27,On-time,63.12,2024-07-04
2024-07-07,7941,Returning,Makeup,25% Off,Email,22.08,1,1,89,On-time,22.08,2024-07-07
2024-07-02,4808,Returning,Haircare,BOGO,Email,116.73,3,0,80,On-time,0.0,2024-07-02
2024-07-05,6246,Returning,Fragrance,Launch Bundle,Email,117.09,3,1,66,On-time,351.27,2024-07-05
2024-07-06,9384,New,Skincare,BOGO,SMS,79.14,2,0,13,Delayed,0.0,2024-07-06
2024-07-08,4845,Returning,Makeup,Launch Bundle,SMS,56.18,3,1,15,Delayed,168.54,2024-07-08
2024-07-04,3577,Returning,Skincare,BOGO,Paid Search,68.76,2,1,50,Delayed,137.52,2024-07-04
2024-07-04,1091,New,Makeup,BOGO,Paid Search,95.04,2,0,99,On-time,0.0,2024-07-04
2024-06-28,5234,Returning,Fragrance,BOGO,Paid Search,38.44,1,1,27,Delayed,38.44,2024-06-28
2024-07-01,9672,Returning,Fragrance,25% Off,SMS,61.38,1,1,91,Delayed,61.38,2024-07-01
2024-06-29,7592,Returning,Haircare,BOGO,Email,92.41,3,1,52,Out of Stock,277.23,2024-06-29
2024-06-29,9128,Returning,Makeup,25% Off,Paid Search,56.52,3,1,51,On-time,169.56,2024-06-29
2024-06-29,2075,Returning,Skincare,BOGO,Email,18.36,2,1,24,On-time,36.72,2024-06-29
2024-07-01,3513,Returning,Makeup,BOGO,Email,68.28,2,1,56,On-time,136.56,2024-07-01
2024-06-28,9168,New,Skincare,Launch Bundle,Email,92.43,1,1,8,Delayed,92.43,2024-06-28
2024-07-01,7861,New,Haircare,BOGO,Paid Search,117.57,3,1,10,On-time,352.71,2024-07-01
2024-06-29,9990,Returning,Makeup,25% Off,Paid Search,18.89,3,1,44,On-time,56.67,2024-06-29
2024-07-02,1604,Returning,Fragrance,Launch Bundle,Email,71.69,3,1,84,On-time,215.07,2024-07-02
2024-06-30,3979,Returning,Skincare,Launch Bundle,Paid Search,62.24,3,1,1,Delayed,186.72,2024-06-30
2024-07-05,8140,Returning,Fragrance,BOGO,Social Media,40.46,1,1,53,Delayed,40.46,2024-07-05
2024-07-01,8065,New,Haircare,BOGO,Paid Search,81.97,1,0,33,On-time,0.0,2024-07-01
2024-06-28,5916,Returning,Haircare,Launch Bundle,Email,32.18,2,0,41,Delayed,0.0,2024-06-28
2024-06-28,7800,New,Skincare,25% Off,Email,44.81,1,1,76,On-time,44.81,2024-06-28
2024-07-07,1597,Returning,Makeup,BOGO,SMS,97.08,2,1,68,On-time,194.16,2024-07-07
2024-06-30,8320,Returning,Fragrance,Launch Bundle,SMS,63.34,1,1,10,Delayed,63.34,2024-06-30
2024-07-06,9705,Returning,Fragrance,25% Off,Email,119.34,1,1,28,Delayed,119.34,2024-07-06
2024-07-04,6622,New,Skincare,BOGO,Social Media,55.58,3,1,91,On-time,166.74,2024-07-04
2024-06-29,2877,New,Skincare,Launch Bundle,SMS,63.64,2,1,91,On-time,127.28,2024-06-29
2024-07-06,2699,Returning,Skincare,Launch Bundle,Email,46.53,2,0,4,On-time,0.0,2024-07-06
2024-07-07,6780,Returning,Haircare,BOGO,SMS,39.81,2,1,19,On-time,79.62,2024-07-07
2024-06-29,1716,Returning,Haircare,25% Off,SMS,111.84,1,1,38,On-time,111.84,2024-06-29
2024-06-30,5086,New,Fragrance,25% Off,Email,93.63,3,1,73,On-time,280.89,2024-06-30
2024-07-08,1665,Returning,Makeup,Launch Bundle,Paid Search,50.01,1,1,31,Delayed,50.01,2024-07-08
2024-07-07,8846,Returning,Skincare,25% Off,Social Media,88.52,3,1,28,On-time,265.56,2024-07-07
2024-06-29,7611,New,Haircare,Launch Bundle,Paid Search,116.41,1,1,65,On-time,116.41,2024-06-29
2024-06-30,2079,Returning,Makeup,BOGO,Email,22.78,2,1,0,On-time,45.56,2024-06-30
2024-07-03,9419,New,Skincare,25% Off,Email,42.77,1,0,83,Delayed,0.0,2024-07-03
2024-07-06,9340,Returning,Makeup,BOGO,Social Media,36.06,2,0,0,On-time,0.0,2024-07-06
2024-07-06,2069,Returning,Skincare,Launch Bundle,Email,106.33,3,1,3,On-time,318.99,2024-07-06
2024-07-04,6263,Returning,Makeup,BOGO,SMS,33.81,2,1,14,On-time,67.62,2024-07-04
2024-06-30,8951,Returning,Fragrance,25% Off,Social Media,47.35,2,1,46,On-time,94.7,2024-06-30
2024-07-01,2363,Returning,Skincare,BOGO,Paid Search,72.11,2,0,29,On-time,0.0,2024-07-01
2024-07-03,5508,New,Skincare,25% Off,Social Media,80.21,2,1,5,On-time,160.42,2024-07-03
2024-07-08,2755,Returning,Fragrance,25% Off,Paid Search,99.86,3,1,0,On-time,299.58,2024-07-08
2024-07-02,1519,Returning,Skincare,25% Off,Email,57.77,1,0,70,On-time,0.0,2024-07-02
2024-06-29,6463,New,Skincare,25% Off,Paid Search,71.1,1,1,61,On-time,71.1,2024-06-29
2024-07-03,8233,New,Haircare,25% Off,Paid Search,116.37,1,1,63,Out of Stock,116.37,2024-07-03
2024-06-30,2102,Returning,Fragrance,Launch Bundle,Paid Search,46.22,1,1,4,Delayed,46.22,2024-06-30
2024-07-05,1597,New,Haircare,BOGO,Social Media,41.05,2,0,53,On-time,0.0,2024-07-05
2024-06-29,4273,New,Fragrance,Launch Bundle,SMS,89.61,3,1,48,On-time,268.83,2024-06-29
2024-06-28,6781,Returning,Makeup,BOGO,Paid Search,95.97,3,1,6,On-time,287.90999999999997,2024-06-28
2024-07-06,7256,New,Fragrance,BOGO,Social Media,58.55,1,1,99,On-time,58.55,2024-07-06
2024-06-30,8258,Returning,Fragrance,BOGO,Social Media,37.36,1,1,2,Out of Stock,37.36,2024-06-30
2024-07-08,9780,New,Haircare,Launch Bundle,SMS,96.79,3,1,75,On-time,290.37,2024-07-08
2024-06-28,7554,Returning,Skincare,25% Off,Social Media,85.4,3,0,60,Delayed,0.0,2024-06-28
2024-07-04,9002,Returning,Fragrance,25% Off,Email,107.0,2,0,78,Out of Stock,0.0,2024-07-04
2024-07-07,5846,Returning,Skincare,Launch Bundle,Email,103.65,3,1,83,On-time,310.95000000000005,2024-07-07
2024-07-02,5798,New,Fragrance,25% Off,Email,36.55,3,1,40,On-time,109.64999999999999,2024-07-02
2024-07-02,7605,Returning,Haircare,BOGO,SMS,102.4,2,0,20,On-time,0.0,2024-07-02
2024-06-28,3986,Returning,Fragrance,25% Off,Social Media,33.39,2,1,31,On-time,66.78,2024-06-28
2024-07-06,1400,Returning,Makeup,25% Off,Email,105.69,2,1,11,Delayed,211.38,2024-07-06
2024-07-04,3855,New,Fragrance,25% Off,Paid Search,95.88,3,1,6,On-time,287.64,2024-07-04
2024-07-05,4412,New,Fragrance,BOGO,Social Media,74.84,3,0,50,On-time,0.0,2024-07-05
2024-07-06,1056,Returning,Skincare,25% Off,Email,82.43,3,1,44,Delayed,247.29000000000002,2024-07-06
2024-07-03,9022,New,Skincare,25% Off,Social Media,25.93,2,0,94,Out of Stock,0.0,2024-07-03
2024-07-02,2875,Returning,Makeup,25% Off,Email,19.19,3,1,64,On-time,57.57000000000001,2024-07-02
2024-07-03,5543,New,Fragrance,Launch Bundle,Paid Search,49.72,3,0,59,Delayed,0.0,2024-07-03
2024-07-08,5298,Returning,Skincare,Launch Bundle,Social Media,101.25,2,1,74,On-time,202.5,2024-07-08
2024-06-29,4768,Returning,Fragrance,25% Off,Email,63.91,1,1,44,Delayed,63.91,2024-06-29
2024-07-01,6752,Returning,Haircare,Launch Bundle,Email,38.46,1,1,33,On-time,38.46,2024-07-01
2024-06-30,5833,Returning,Haircare,Launch Bundle,Paid Search,102.63,3,0,82,Out of Stock,0.0,2024-06-30
2024-07-04,2353,Returning,Makeup,BOGO,Paid Search,39.01,2,1,10,On-time,78.02,2024-07-04
2024-07-06,5987,Returning,Haircare,Launch Bundle,Email,100.63,2,0,96,On-time,0.0,2024-07-06
2024-07-02,7597,Returning,Skincare,Launch Bundle,Email,62.56,3,1,32,On-time,187.68,2024-07-02
2024-07-03,5311,Returning,Skincare,25% Off,SMS,63.67,3,1,7,On-time,191.01,2024-07-03
2024-07-07,3934,Returning,Makeup,BOGO,SMS,43.64,1,1,44,On-time,43.64,2024-07-07
2024-06-29,1022,New,Fragrance,BOGO,Social Media,109.52,2,0,71,Delayed,0.0,2024-06-29
2024-06-30,2209,Returning,Skincare,BOGO,Social Media,24.32,3,1,97,Delayed,72.96000000000001,2024-06-30
2024-06-30,9940,New,Haircare,Launch Bundle,SMS,30.16,2,0,90,Delayed,0.0,2024-06-30
2024-07-06,1804,Returning,Skincare,25% Off,Email,81.77,3,1,92,Delayed,245.31,2024-07-06
2024-07-04,9325,Returning,Makeup,BOGO,Paid Search,104.26,1,1,77,Out of Stock,104.26,2024-07-04
2024-07-05,5416,Returning,Haircare,BOGO,Social Media,25.02,3,0,33,Delayed,0.0,2024-07-05
2024-07-08,9625,Returning,Haircare,Launch Bundle,Email,92.04,1,0,44,On-time,0.0,2024-07-08
2024-07-07,6141,Returning,Haircare,BOGO,Paid Search,92.96,1,1,64,Delayed,92.96,2024-07-07
2024-07-08,5968,New,Makeup,25% Off,Paid Search,76.06,3,0,72,On-time,0.0,2024-07-08
2024-07-06,4671,Returning,Makeup,BOGO,Email,66.11,3,1,51,Out of Stock,198.32999999999998,2024-07-06
2024-07-03,8292,New,Fragrance,25% Off,Email,48.71,1,1,9,On-time,48.71,2024-07-03
2024-07-01,8001,Returning,Fragrance,25% Off,Social Media,51.9,2,0,93,On-time,0.0,2024-07-01
2024-06-28,3098,New,Fragrance,25% Off,SMS,85.82,2,1,42,On-time,171.64,2024-06-28
2024-07-05,9444,New,Makeup,Launch Bundle,Email,21.86,1,1,81,On-time,21.86,2024-07-05
2024-07-04,6061,Returning,Haircare,Launch Bundle,SMS,76.42,1,1,80,On-time,76.42,2024-07-04
2024-06-29,4264,New,Haircare,25% Off,Social Media,44.27,3,1,69,Out of Stock,132.81,2024-06-29
2024-07-05,6435,Returning,Skincare,25% Off,SMS,63.99,3,1,10,On-time,191.97,2024-07-05
2024-07-02,9493,New,Fragrance,BOGO,SMS,73.69,1,0,87,On-time,0.0,2024-07-02
2024-07-04,7691,Returning,Haircare,BOGO,Paid Search,107.99,1,1,35,On-time,107.99,2024-07-04
2024-07-01,3763,Returning,Haircare,BOGO,Social Media,75.8,2,0,96,On-time,0.0,2024-07-01
2024-07-02,5005,New,Haircare,Launch Bundle,Email,38.85,2,1,96,On-time,77.7,2024-07-02
2024-07-05,4241,New,Haircare,BOGO,SMS,23.34,2,0,17,On-time,0.0,2024-07-05
2024-06-28,4057,Returning,Makeup,25% Off,Social Media,80.83,1,1,62,On-time,80.83,2024-06-28
2024-06-28,1550,New,Fragrance,25% Off,Paid Search,72.23,1,1,4,On-time,72.23,2024-06-28
2024-07-01,6574,Returning,Haircare,Launch Bundle,Paid Search,85.54,2,1,30,On-time,171.08,2024-07-01
2024-06-30,6411,New,Haircare,Launch Bundle,SMS,63.24,2,1,15,Delayed,126.48,2024-06-30
2024-07-07,2587,New,Haircare,BOGO,SMS,101.64,3,1,65,On-time,304.92,2024-07-07
2024-06-29,6920,Returning,Haircare,Launch Bundle,Email,111.62,3,1,8,On-time,334.86,2024-06-29
2024-06-30,6260,New,Skincare,25% Off,Social Media,19.2,1,1,1,On-time,19.2,2024-06-30
2024-07-08,5409,Returning,Haircare,25% Off,Email,93.13,3,1,36,On-time,279.39,2024-07-08
2024-07-08,6783,New,Haircare,Launch Bundle,Email,18.69,1,0,83,On-time,0.0,2024-07-08
2024-07-08,1712,New,Haircare,25% Off,Paid Search,61.74,1,1,58,On-time,61.74,2024-07-08
2024-06-28,6406,Returning,Skincare,Launch Bundle,Social Media,63.47,1,1,80,Out of Stock,63.47,2024-06-28
2024-06-28,8990,Returning,Makeup,25% Off,Email,88.1,2,1,57,On-time,176.2,2024-06-28
2024-07-03,8420,Returning,Skincare,BOGO,Paid Search,52.0,3,1,88,On-time,156.0,2024-07-03
2024-07-02,7843,New,Haircare,Launch Bundle,SMS,101.19,3,1,82,On-time,303.57,2024-07-02
2024-07-05,3433,Returning,Makeup,Launch Bundle,Email,51.0,3,1,7,On-time,153.0,2024-07-05
2024-06-29,4301,Returning,Haircare,Launch Bundle,SMS,50.96,3,0,51,On-time,0.0,2024-06-29
2024-07-01,1270,New,Makeup,25% Off,Social Media,38.39,2,0,74,On-time,0.0,2024-07-01
2024-07-05,2079,Returning,Haircare,BOGO,Email,86.81,3,0,76,Delayed,0.0,2024-07-05
2024-07-03,6322,Returning,Haircare,Launch Bundle,SMS,23.04,3,1,76,On-time,69.12,2024-07-03
2024-06-28,9795,New,Makeup,25% Off,SMS,53.12,2,1,72,On-time,106.24,2024-06-28
2024-07-01,6257,Returning,Makeup,Launch Bundle,Social Media,43.02,3,1,68,Delayed,129.06,2024-07-01
2024-06-28,8982,Returning,Haircare,25% Off,Paid Search,39.08,3,0,81,On-time,0.0,2024-06-28
2024-06-29,7214,New,Skincare,BOGO,Paid Search,21.4,2,0,51,On-time,0.0,2024-06-29
2024-07-02,6006,Returning,Skincare,25% Off,Email,34.99,2,1,77,On-time,69.98,2024-07-02
2024-07-05,4985,New,Skincare,25% Off,SMS,61.86,2,1,33,On-time,123.72,2024-07-05
2024-07-05,9791,Returning,Skincare,Launch Bundle,Paid Search,67.89,2,0,85,Delayed,0.0,2024-07-05
2024-07-08,9705,Returning,Makeup,25% Off,Email,43.3,1,1,47,On-time,43.3,2024-07-08
2024-06-30,6991,Returning,Makeup,Launch Bundle,SMS,83.28,2,0,96,On-time,0.0,2024-06-30
2024-07-08,7227,Returning,Skincare,25% Off,Email,50.26,3,1,23,On-time,150.78,2024-07-08
2024-07-01,8833,New,Fragrance,BOGO,Social Media,53.56,3,0,92,On-time,0.0,2024-07-01
2024-07-07,3886,Returning,Fragrance,25% Off,Email,97.18,3,1,12,On-time,291.54,2024-07-07
2024-07-08,3653,Returning,Fragrance,Launch Bundle,Social Media,72.96,3,0,49,On-time,0.0,2024-07-08
2024-07-03,5864,Returning,Haircare,25% Off,SMS,115.08,1,1,90,Delayed,115.08,2024-07-03
2024-07-08,3514,Returning,Skincare,25% Off,SMS,52.73,1,0,64,On-time,0.0,2024-07-08
2024-07-08,4969,New,Haircare,BOGO,SMS,101.92,1,1,70,On-time,101.92,2024-07-08
2024-07-07,4284,New,Makeup,Launch Bundle,Email,92.53,3,1,3,On-time,277.59000000000003,2024-07-07
2024-06-30,8740,New,Makeup,BOGO,SMS,108.47,3,1,63,On-time,325.40999999999997,2024-06-30
2024-06-29,5566,Returning,Fragrance,25% Off,SMS,115.46,2,1,73,Out of Stock,230.92,2024-06-29
2024-07-03,3196,New,Fragrance,BOGO,Social Media,15.81,2,1,98,On-time,31.62,2024-07-03
2024-07-08,1789,Returning,Makeup,25% Off,SMS,24.27,3,1,38,Delayed,72.81,2024-07-08
2024-07-02,4475,Returning,Fragrance,25% Off,SMS,85.81,2,1,62,On-time,171.62,2024-07-02
2024-07-07,2309,New,Fragrance,BOGO,SMS,55.97,2,1,57,Delayed,111.94,2024-07-07
2024-07-02,1864,Returning,Makeup,BOGO,Paid Search,101.01,3,1,15,On-time,303.03000000000003,2024-07-02
2024-07-07,6389,Returning,Haircare,25% Off,SMS,16.26,1,1,90,On-time,16.26,2024-07-07
2024-07-02,4363,Returning,Fragrance,BOGO,Email,99.73,3,1,83,Delayed,299.19,2024-07-02
2024-07-07,9215,New,Haircare,BOGO,Social Media,29.2,3,1,61,Delayed,87.6,2024-07-07
2024-07-02,4003,New,Fragrance,25% Off,SMS,45.48,2,1,9,On-time,90.96,2024-07-02
2024-06-30,9502,New,Skincare,Launch Bundle,Email,116.75,2,1,61,On-time,233.5,2024-06-30
2024-07-04,2231,New,Haircare,BOGO,Social Media,20.42,3,1,32,On-time,61.260000000000005,2024-07-04
2024-07-03,8959,Returning,Haircare,BOGO,Social Media,51.65,1,1,70,On-time,51.65,2024-07-03
2024-07-01,3711,Returning,Fragrance,Launch Bundle,Email,23.88,3,0,41,On-time,0.0,2024-07-01
2024-06-29,7581,New,Haircare,BOGO,Email,104.63,1,1,43,On-time,104.63,2024-06-29
2024-07-06,8705,Returning,Skincare,25% Off,Paid Search,88.82,1,1,45,On-time,88.82,2024-07-06
2024-06-28,1421,Returning,Makeup,BOGO,Paid Search,99.04,3,0,85,On-time,0.0,2024-06-28
2024-07-08,1946,New,Skincare,25% Off,SMS,70.36,3,1,80,On-time,211.07999999999998,2024-07-08
2024-07-01,2834,New,Makeup,Launch Bundle,Paid Search,52.56,3,1,72,Delayed,157.68,2024-07-01
2024-06-28,2564,Returning,Skincare,Launch Bundle,Email,15.24,1,1,73,On-time,15.24,2024-06-28
2024-07-03,8332,Returning,Skincare,Launch Bundle,Paid Search,44.18,2,1,99,On-time,88.36,2024-07-03
2024-07-01,5944,Returning,Haircare,BOGO,Social Media,69.03,1,1,94,Delayed,69.03,2024-07-01
2024-07-02,2308,New,Skincare,Launch Bundle,Email,84.76,1,1,30,On-time,84.76,2024-07-02
